target_screen_name,target_party,target,source,source_party,label,weight
NicoleGohlke,The Left,382,298,The Left,Die Linke Bundestag,123
NicoleGohlke,The Left,382,300,The Left,Gesine Lötzsch,2
NicoleGohlke,The Left,382,331,The Left,Martina Renner,1
NicoleGohlke,The Left,382,385,The Left,Niema Movassat,2
NicoleGohlke,The Left,382,40,The Left,Bernd Riexinger,7
NicoleGohlke,The Left,382,402,The Left,Pascal Meiser,2
NicoleGohlke,The Left,382,416,The Left,Petra Sitte,21
NicoleGohlke,The Left,382,417,The Left,Petra Pau,1
NicoleGohlke,The Left,382,444,The Left,Sabine Leidig,2
NicoleGohlke,The Left,382,448,The Left,Simone Barrientos,7
NicoleGohlke,The Left,382,484,The Left,Susanne Ferschl,1
NicoleGohlke,The Left,382,71,The Left,Caren Lay,1
NicoleGohlke,The Left,382,79,The Left,Christine Buchholz,3
NicoleGohlke,The Left,382,90,The Left,Cornelia Möhring,5
NicoleWestig,FDP,383,149,FDP,FDP Bundestag,9
NicoleWestig,FDP,383,17,FDP,Alexander Müller,1
NicoleWestig,FDP,383,380,FDP,Nicole Bauer,2
NicoleWestig,FDP,383,428,FDP,Hagen Reinhold,1
NicoleWestig,FDP,383,67,FDP,Christian Jung,2
NicoleWestig,FDP,383,69,FDP,Christine Aschenberg-Dugnus,1
NielsAnnen,SPD,384,101,SPD,Dennis Rohde,1
NielsAnnen,SPD,384,108,SPD,Dagmar Schmidt,1
NielsAnnen,SPD,384,113,SPD,Dirk Wiese,5
NielsAnnen,SPD,384,123,CDU,Andreas Nick,5
NielsAnnen,SPD,384,157,SPD,Florian Pronold,1
NielsAnnen,SPD,384,166,SPD,Fritz Felgentreu,11
NielsAnnen,SPD,384,2,SPD,Angelika Glöckner,1
NielsAnnen,SPD,384,204,SPD,Wolfgang Hellmich,2
NielsAnnen,SPD,384,260,SPD,Karl Lauterbach,1
NielsAnnen,SPD,384,275,SPD,Kerstin Griese,1
NielsAnnen,SPD,384,289,SPD,Lars Castellucci,1
NielsAnnen,SPD,384,304,SPD,Marianne Schieder,8
NielsAnnen,SPD,384,333,SPD,Martin Rosemann,27
NielsAnnen,SPD,384,355,SPD,Michelle Müntefering,1
NielsAnnen,SPD,384,363,SPD,Michael Roth,3
NielsAnnen,SPD,384,384,SPD,Niels Annen,2
NielsAnnen,SPD,384,386,SPD,Nils Schmid,6
NielsAnnen,SPD,384,395,SPD,Olaf Scholz,1
NielsAnnen,SPD,384,452,SPD,Carsten Schneider,1
NielsAnnen,SPD,384,457,SPD,Siemtje Möller,2
NielsAnnen,SPD,384,461,SPD,Sören Bartol,1
NielsAnnen,SPD,384,463,SPD,SPD Bundestag,19
NielsAnnen,SPD,384,464,SPD,SPD,13
NielsAnnen,SPD,384,503,SPD,Thomas Oppermann,1
NielsAnnen,SPD,384,52,SPD,Bettina Müller,6
NielsAnnen,SPD,384,96,SPD,Dagmar Freitag,4
NiemaMovassat,The Left,385,107,The Left,Die Linke,11
NiemaMovassat,The Left,385,11,The Left,Gökay Akbulut,9
NiemaMovassat,The Left,385,117,The Left,Doris Achelwilm,12
NiemaMovassat,The Left,385,136,Greens,Erhard Grundl,1
NiemaMovassat,The Left,385,168,The Left,Friedrich Straetmanns,8
NiemaMovassat,The Left,385,207,The Left,Evrim Sommer,1
NiemaMovassat,The Left,385,266,The Left,Katja Kipping,15
NiemaMovassat,The Left,385,279,The Left,Kirsten Tackmann,26
NiemaMovassat,The Left,385,28,The Left,Andrej Hunko,4
NiemaMovassat,The Left,385,294,The Left,Lorenz Gösta Beutin,26
NiemaMovassat,The Left,385,297,The Left,Sören Pellmann,3
NiemaMovassat,The Left,385,298,The Left,Die Linke Bundestag,107
NiemaMovassat,The Left,385,32,The Left,Anke Domscheit-Berg,4
NiemaMovassat,The Left,385,331,The Left,Martina Renner,5
NiemaMovassat,The Left,385,361,The Left,Michel Brandt,2
NiemaMovassat,The Left,385,375,The Left,Matthias W. Birkwald,2
NiemaMovassat,The Left,385,382,The Left,Nicole Gohlke,4
NiemaMovassat,The Left,385,385,The Left,Niema Movassat,1
NiemaMovassat,The Left,385,390,The Left,Norbert Müller,18
NiemaMovassat,The Left,385,40,The Left,Bernd Riexinger,6
NiemaMovassat,The Left,385,402,The Left,Pascal Meiser,8
NiemaMovassat,The Left,385,444,The Left,Sabine Leidig,3
NiemaMovassat,The Left,385,448,The Left,Simone Barrientos,4
NiemaMovassat,The Left,385,46,SPD,Bela Bach,1
NiemaMovassat,The Left,385,47,The Left,Stefan Liebich,1
NiemaMovassat,The Left,385,486,Greens,Sven-Christian Kindler,2
NiemaMovassat,The Left,385,490,The Left,Sylvia Gabelmann,3
NiemaMovassat,The Left,385,524,The Left,Ulla Jelpke,1
NiemaMovassat,The Left,385,539,The Left,Kathrin Vogler,9
NiemaMovassat,The Left,385,556,The Left,Hubertus Zdebel,1
NiemaMovassat,The Left,385,71,The Left,Caren Lay,5
NiemaMovassat,The Left,385,79,The Left,Christine Buchholz,1
NiemaMovassat,The Left,385,90,The Left,Cornelia Möhring,19
NilsSchmid,SPD,386,113,SPD,Dirk Wiese,1
NilsSchmid,SPD,386,166,SPD,Fritz Felgentreu,12
NilsSchmid,SPD,386,204,SPD,Wolfgang Hellmich,1
NilsSchmid,SPD,386,236,SPD,Johann Saathoff,1
NilsSchmid,SPD,386,289,SPD,Lars Castellucci,1
NilsSchmid,SPD,386,333,SPD,Martin Rosemann,35
NilsSchmid,SPD,386,393,SPD,Aydan Özoğuz,1
NilsSchmid,SPD,386,434,SPD,Rita Schwarzelühr-Sutter,1
NilsSchmid,SPD,386,437,CDU,Roderich Kiesewetter,2
NilsSchmid,SPD,386,463,SPD,SPD Bundestag,36
NilsSchmid,SPD,386,464,SPD,SPD,14
NilsSchmid,SPD,386,526,SPD,Ulli Nissen,1
NilsSchmid,SPD,386,532,SPD,Ute Vogt,3
NilsSchmid,SPD,386,92,SPD,Christian Petry,1
NilsSchmid,SPD,386,96,SPD,Dagmar Freitag,1
NinaScheer_SPD,SPD,387,41,Greens,Lisa Badum,1
NinaScheer_SPD,SPD,387,463,SPD,SPD Bundestag,1
ninawarken,CDU,388,176,CDU,Gitta Connemann,1
ninawarken,CDU,388,26,CSU,Andreas Scheuer,1
ninawarken,CDU,388,77,CDU,CDU CSU Bundestag,9
NKleinwaechter,AfD,389,127,AfD,Michael Espendiller,1
NKleinwaechter,AfD,389,134,AfD,Berengar Elsner von Gronow,1
NKleinwaechter,AfD,389,185,AfD,Götz Frömming,1
NKleinwaechter,AfD,389,330,AfD,Martin Sichert,1
NKleinwaechter,AfD,389,451,AfD,Jörg Schneider,1
NKleinwaechter,AfD,389,518,AfD,Udo Hemmelgarn,1
nouripour,Greens,391,10,Greens,Agnieszka Brugger,3
nouripour,Greens,391,115,Greens,Dieter Janecek,2
nouripour,Greens,391,136,Greens,Erhard Grundl,3
nouripour,Greens,391,146,Greens,Franziska Brantner,1
nouripour,Greens,391,153,Greens,Filiz Polat,1
nouripour,Greens,391,182,Greens,Claudia Müller,5
nouripour,Greens,391,183,Greens,Beate Müller-Gemmeke,1
nouripour,Greens,391,184,Greens,Die Gruenen Bundestag,12
nouripour,Greens,391,217,Greens,Ingrid Nestle,1
nouripour,Greens,391,218,Greens,Irene Mihalic,1
nouripour,Greens,391,252,Greens,Kordula Schulz-Asche,4
nouripour,Greens,391,256,Greens,Kai Gehring[210],4
nouripour,Greens,391,265,Greens,Katja Keul,1
nouripour,Greens,391,284,Greens,Konstantin von Notz,1
nouripour,Greens,391,3,Greens,Annalena Baerbock,7
nouripour,Greens,391,309,Greens,Manuela Rottmann,8
nouripour,Greens,391,311,Greens,Manuel Sarrazin,2
nouripour,Greens,391,400,Greens,Ottmar von Holtz,1
nouripour,Greens,391,430,Greens,Renate Künast,1
nouripour,Greens,391,452,SPD,Carsten Schneider,1
nouripour,Greens,391,468,AfD,Stephan Brandner,1
nouripour,Greens,391,526,SPD,Ulli Nissen,1
nouripour,Greens,391,53,Greens,Bettina Hoffmann,1
nouripour,Greens,391,545,Greens,Wolfgang Strengmann-Kuhn,1
nouripour,Greens,391,59,Greens,Britta Haßelmann,2
nouripour,Greens,391,78,Greens,Cem Özdemir,1
oezdemir_spd,SPD,392,454,SPD,Sebastian Hartmann,1
oezdemir_spd,SPD,392,463,SPD,SPD Bundestag,2
oezdemir_spd,SPD,392,502,SPD,Thomas Hitschler,1
oezdemir_spd,SPD,392,52,SPD,Bettina Müller,1
oezdemir_spd,SPD,392,70,SPD,Cansel Kiziltepe,1
oezoguz,SPD,393,185,AfD,Götz Frömming,1
oezoguz,SPD,393,259,SPD,Karamba Diaby,1
oezoguz,SPD,393,290,SPD,Lars Klingbeil,1
oezoguz,SPD,393,293,SPD,Leni Breymaier,1
oezoguz,SPD,393,300,The Left,Gesine Lötzsch,1
oezoguz,SPD,393,304,SPD,Marianne Schieder,2
oezoguz,SPD,393,333,SPD,Martin Rosemann,8
oezoguz,SPD,393,363,SPD,Michael Roth,1
oezoguz,SPD,393,385,The Left,Niema Movassat,1
oezoguz,SPD,393,386,SPD,Nils Schmid,1
oezoguz,SPD,393,434,SPD,Rita Schwarzelühr-Sutter,1
oezoguz,SPD,393,463,SPD,SPD Bundestag,16
oezoguz,SPD,393,464,SPD,SPD,3
oezoguz,SPD,393,465,SPD,Svenja Stadler,1
oezoguz,SPD,393,512,SPD,Markus Töns,2
oezoguz,SPD,393,52,SPD,Bettina Müller,5
oezoguz,SPD,393,526,SPD,Ulli Nissen,1
oezoguz,SPD,393,96,SPD,Dagmar Freitag,2
olafinderbeek,FDP,394,104,FDP,Daniel Föst,1
olafinderbeek,FDP,394,116,FDP,Bijan Djir-Sarai,1
olafinderbeek,FDP,394,149,FDP,FDP Bundestag,23
olafinderbeek,FDP,394,205,FDP,Markus Herbrand,1
olafinderbeek,FDP,394,212,FDP,Christoph Hoffmann,2
olafinderbeek,FDP,394,237,FDP,Johannes Vogel,1
olafinderbeek,FDP,394,268,FDP,Katja Suding,1
olafinderbeek,FDP,394,271,FDP,Katrin Helling-Plahr,2
olafinderbeek,FDP,394,282,FDP,Lukas Köhler,2
olafinderbeek,FDP,394,283,FDP,Konstantin Kuhle,1
olafinderbeek,FDP,394,288,FDP,Alexander Graf Lambsdorff,2
olafinderbeek,FDP,394,318,FDP,Marcus Faber,4
olafinderbeek,FDP,394,398,FDP,Oliver Luksic,5
olafinderbeek,FDP,394,399,FDP,Otto Fricke,1
olafinderbeek,FDP,394,428,FDP,Hagen Reinhold,13
olafinderbeek,FDP,394,446,FDP,Sandra Weeser,1
olafinderbeek,FDP,394,530,FDP,Ulrich Lechte,1
olafinderbeek,FDP,394,68,FDP,Christian Lindner,1
olafinderbeek,FDP,394,69,FDP,Christine Aschenberg-Dugnus,1
olafinderbeek,FDP,394,97,FDP,Daniela Kluckert,1
OlafScholz,SPD,395,101,SPD,Dennis Rohde,4
OlafScholz,SPD,395,108,SPD,Dagmar Schmidt,1
OlafScholz,SPD,395,113,SPD,Dirk Wiese,21
OlafScholz,SPD,395,114,SPD,Sabine Dittmar,1
OlafScholz,SPD,395,118,SPD,Dorothee Martin,1
OlafScholz,SPD,395,125,SPD,Joe Weingarten,2
OlafScholz,SPD,395,139,SPD,Saskia Esken,3
OlafScholz,SPD,395,145,SPD,Falko Mohrs,1
OlafScholz,SPD,395,157,SPD,Florian Pronold,7
OlafScholz,SPD,395,166,SPD,Fritz Felgentreu,3
OlafScholz,SPD,395,170,SPD,Gabriele Katzmarek,8
OlafScholz,SPD,395,2,SPD,Angelika Glöckner,2
OlafScholz,SPD,395,202,SPD,Heiko Maas,1
OlafScholz,SPD,395,204,SPD,Wolfgang Hellmich,7
OlafScholz,SPD,395,215,SPD,Hubertus Heil,5
OlafScholz,SPD,395,239,SPD,Josephine Ortleb,1
OlafScholz,SPD,395,24,SPD,Andreas Rimkus,2
OlafScholz,SPD,395,243,SPD,Johannes Schraps,6
OlafScholz,SPD,395,257,SPD,Elisabeth Kaiser,2
OlafScholz,SPD,395,267,SPD,Katja Mast,12
OlafScholz,SPD,395,275,SPD,Kerstin Griese,8
OlafScholz,SPD,395,286,SPD,Elvan Korkmaz,3
OlafScholz,SPD,395,289,SPD,Lars Castellucci,11
OlafScholz,SPD,395,290,SPD,Lars Klingbeil,6
OlafScholz,SPD,395,304,SPD,Marianne Schieder,11
OlafScholz,SPD,395,333,SPD,Martin Rosemann,95
OlafScholz,SPD,395,352,SPD,Metin Hakverdi,1
OlafScholz,SPD,395,355,SPD,Michelle Müntefering,1
OlafScholz,SPD,395,364,SPD,Michael Schrodi,1
OlafScholz,SPD,395,373,SPD,Detlef Müller,4
OlafScholz,SPD,395,384,SPD,Niels Annen,9
OlafScholz,SPD,395,386,SPD,Nils Schmid,1
OlafScholz,SPD,395,393,SPD,Aydan Özoğuz,3
OlafScholz,SPD,395,4,SPD,Achim Post,3
OlafScholz,SPD,395,42,SPD,Bärbel Bas,2
OlafScholz,SPD,395,430,Greens,Renate Künast,1
OlafScholz,SPD,395,434,SPD,Rita Schwarzelühr-Sutter,1
OlafScholz,SPD,395,441,SPD,Sarah Ryglewski,1
OlafScholz,SPD,395,454,SPD,Sebastian Hartmann,2
OlafScholz,SPD,395,457,SPD,Siemtje Möller,5
OlafScholz,SPD,395,46,SPD,Bela Bach,1
OlafScholz,SPD,395,460,SPD,Sönke Rix,5
OlafScholz,SPD,395,461,SPD,Sören Bartol,7
OlafScholz,SPD,395,463,SPD,SPD Bundestag,40
OlafScholz,SPD,395,464,SPD,SPD,155
OlafScholz,SPD,395,465,SPD,Svenja Stadler,2
OlafScholz,SPD,395,502,SPD,Thomas Hitschler,2
OlafScholz,SPD,395,506,SPD,Timon Gremmels,2
OlafScholz,SPD,395,52,SPD,Bettina Müller,4
OlafScholz,SPD,395,522,SPD,Uli Grötsch,1
OlafScholz,SPD,395,526,SPD,Ulli Nissen,6
OlafScholz,SPD,395,532,SPD,Ute Vogt,1
OlafScholz,SPD,395,70,SPD,Cansel Kiziltepe,1
OlafScholz,SPD,395,74,SPD,Carsten Träger,1
OlafScholz,SPD,395,85,SPD,Christian Lange,13
OlafScholz,SPD,395,92,SPD,Christian Petry,1
OlafScholz,SPD,395,96,SPD,Dagmar Freitag,5
OlafScholz,SPD,395,98,SPD,Daniela Kolbe,2
olavgutting,CDU,396,241,CDU,Johannes Steiniger,4
olavgutting,CDU,396,324,CDU,Marian Wendt,2
olavgutting,CDU,396,351,CDU,Michael Meister,1
olavgutting,CDU,396,37,CDU,Axel Fischer,2
olavgutting,CDU,396,371,CDU,Sepp Müller,2
olavgutting,CDU,396,446,FDP,Sandra Weeser,1
olavgutting,CDU,396,498,CDU,Thomas Bareiß,1
olavgutting,CDU,396,75,CDU,CDU,2
olavgutting,CDU,396,77,CDU,CDU CSU Bundestag,1
olavgutting,CDU,396,84,CDU,Christian Hirte,1
Oliver_Krischer,Greens,397,10,Greens,Agnieszka Brugger,8
Oliver_Krischer,Greens,397,100,Greens,Daniela Wagner,4
Oliver_Krischer,Greens,397,106,Greens,Die Gruenen,2
Oliver_Krischer,Greens,397,115,Greens,Dieter Janecek,5
Oliver_Krischer,Greens,397,129,Greens,Harald Ebner,6
Oliver_Krischer,Greens,397,131,Greens,Ekin Deligöz,1
Oliver_Krischer,Greens,397,136,Greens,Erhard Grundl,2
Oliver_Krischer,Greens,397,146,Greens,Franziska Brantner,1
Oliver_Krischer,Greens,397,177,Greens,Katrin Göring-Eckardt,4
Oliver_Krischer,Greens,397,183,Greens,Beate Müller-Gemmeke,1
Oliver_Krischer,Greens,397,184,Greens,Die Gruenen Bundestag,28
Oliver_Krischer,Greens,397,217,Greens,Ingrid Nestle,15
Oliver_Krischer,Greens,397,218,Greens,Irene Mihalic,1
Oliver_Krischer,Greens,397,244,Greens,Jürgen Trittin,3
Oliver_Krischer,Greens,397,249,Greens,Julia Verlinden,3
Oliver_Krischer,Greens,397,252,Greens,Kordula Schulz-Asche,2
Oliver_Krischer,Greens,397,256,Greens,Kai Gehring[210],8
Oliver_Krischer,Greens,397,263,Greens,Katharina Dröge,4
Oliver_Krischer,Greens,397,264,Greens,Katja Dörner,5
Oliver_Krischer,Greens,397,265,Greens,Katja Keul,3
Oliver_Krischer,Greens,397,278,Greens,Kirsten Kappert-Gonther,1
Oliver_Krischer,Greens,397,284,Greens,Konstantin von Notz,18
Oliver_Krischer,Greens,397,299,Greens,Lisa Paus,1
Oliver_Krischer,Greens,397,3,Greens,Annalena Baerbock,3
Oliver_Krischer,Greens,397,309,Greens,Manuela Rottmann,1
Oliver_Krischer,Greens,397,323,Greens,Maria Klein-Schmeink,4
Oliver_Krischer,Greens,397,328,Greens,Markus Tressel,2
Oliver_Krischer,Greens,397,33,Greens,Anna Christmann,1
Oliver_Krischer,Greens,397,41,Greens,Lisa Badum,2
Oliver_Krischer,Greens,397,430,Greens,Renate Künast,3
Oliver_Krischer,Greens,397,469,Greens,Stefan Gelbhaar,1
Oliver_Krischer,Greens,397,476,Greens,Steffi Lemke,1
Oliver_Krischer,Greens,397,480,Greens,Stephan Kühn,8
Oliver_Krischer,Greens,397,486,Greens,Sven-Christian Kindler,5
Oliver_Krischer,Greens,397,53,Greens,Bettina Hoffmann,2
Oliver_Krischer,Greens,397,536,Greens,Uwe Kekeritz,1
Oliver_Krischer,Greens,397,545,Greens,Wolfgang Strengmann-Kuhn,10
Oliver_Krischer,Greens,397,59,Greens,Britta Haßelmann,1
Oliver_Krischer,Greens,397,67,FDP,Christian Jung,1
Oliver_Krischer,Greens,397,78,Greens,Cem Özdemir,1
Oliver_Krischer,Greens,397,82,Greens,Christian Kühn,2
OlliLuksic,FDP,398,1,FDP,Martin Neumann,3
OlliLuksic,FDP,398,104,FDP,Daniel Föst,3
OlliLuksic,FDP,398,116,FDP,Bijan Djir-Sarai,1
OlliLuksic,FDP,398,142,FDP,Frank Schäffler,7
OlliLuksic,FDP,398,147,FDP,FDP,13
OlliLuksic,FDP,398,149,FDP,FDP Bundestag,31
OlliLuksic,FDP,398,163,FDP,Frank Sitta,7
OlliLuksic,FDP,398,169,FDP,Gerald Ullrich,2
OlliLuksic,FDP,398,17,FDP,Alexander Müller,1
OlliLuksic,FDP,398,192,FDP,Thomas Hacker,2
OlliLuksic,FDP,398,197,FDP,Hartmut Ebbing,1
OlliLuksic,FDP,398,212,FDP,Christoph Hoffmann,9
OlliLuksic,FDP,398,225,FDP,Jens Brandenburg,1
OlliLuksic,FDP,398,245,FDP,Judith Skudelny,1
OlliLuksic,FDP,398,253,FDP,Katharina Willkomm,1
OlliLuksic,FDP,398,268,FDP,Katja Suding,3
OlliLuksic,FDP,398,27,CDU,Andreas Steier,1
OlliLuksic,FDP,398,282,FDP,Lukas Köhler,1
OlliLuksic,FDP,398,310,FDP,Manuel Höferlin,1
OlliLuksic,FDP,398,318,FDP,Marcus Faber,4
OlliLuksic,FDP,398,353,FDP,Christoph Meyer,1
OlliLuksic,FDP,398,380,FDP,Nicole Bauer,2
OlliLuksic,FDP,398,394,FDP,Olaf in der Beek,8
OlliLuksic,FDP,398,398,FDP,Oliver Luksic,62
OlliLuksic,FDP,398,413,FDP,Peter Heidt,2
OlliLuksic,FDP,398,428,FDP,Hagen Reinhold,45
OlliLuksic,FDP,398,433,FDP,Bernd Reuther,12
OlliLuksic,FDP,398,446,FDP,Sandra Weeser,4
OlliLuksic,FDP,398,467,FDP,Bettina Stark-Watzinger,1
OlliLuksic,FDP,398,505,FDP,Till Mansmann,2
OlliLuksic,FDP,398,515,FDP,Torsten Herbst,9
OlliLuksic,FDP,398,523,FDP,Ulla Ihnen,1
OlliLuksic,FDP,398,527,FDP,Andrew Ullmann,5
OlliLuksic,FDP,398,67,FDP,Christian Jung,68
OlliLuksic,FDP,398,68,FDP,Christian Lindner,1
OlliLuksic,FDP,398,69,FDP,Christine Aschenberg-Dugnus,1
OlliLuksic,FDP,398,72,FDP,Carina Konrad,18
OlliLuksic,FDP,398,81,FDP,Christian Sauter,14
OlliLuksic,FDP,398,97,FDP,Daniela Kluckert,15
Otto_Fricke,FDP,399,104,FDP,Daniel Föst,1
Otto_Fricke,FDP,399,116,FDP,Bijan Djir-Sarai,1
Otto_Fricke,FDP,399,142,FDP,Frank Schäffler,2
Otto_Fricke,FDP,399,147,FDP,FDP,15
Otto_Fricke,FDP,399,149,FDP,FDP Bundestag,6
Otto_Fricke,FDP,399,163,FDP,Frank Sitta,1
Otto_Fricke,FDP,399,205,FDP,Markus Herbrand,3
Otto_Fricke,FDP,399,225,FDP,Jens Brandenburg,1
Otto_Fricke,FDP,399,237,FDP,Johannes Vogel,1
Otto_Fricke,FDP,399,241,CDU,Johannes Steiniger,4
Otto_Fricke,FDP,399,282,FDP,Lukas Köhler,1
Otto_Fricke,FDP,399,283,FDP,Konstantin Kuhle,1
Otto_Fricke,FDP,399,288,FDP,Alexander Graf Lambsdorff,1
Otto_Fricke,FDP,399,296,FDP,Linda Teuteberg,2
Otto_Fricke,FDP,399,310,FDP,Manuel Höferlin,1
Otto_Fricke,FDP,399,335,FDP,Marie-Agnes Strack-Zimmermann,2
Otto_Fricke,FDP,399,353,FDP,Christoph Meyer,8
Otto_Fricke,FDP,399,380,FDP,Nicole Bauer,1
Otto_Fricke,FDP,399,394,FDP,Olaf in der Beek,2
Otto_Fricke,FDP,399,398,FDP,Oliver Luksic,2
Otto_Fricke,FDP,399,428,FDP,Hagen Reinhold,6
Otto_Fricke,FDP,399,433,FDP,Bernd Reuther,4
Otto_Fricke,FDP,399,446,FDP,Sandra Weeser,2
Otto_Fricke,FDP,399,467,FDP,Bettina Stark-Watzinger,3
Otto_Fricke,FDP,399,498,CDU,Thomas Bareiß,1
Otto_Fricke,FDP,399,505,FDP,Till Mansmann,1
Otto_Fricke,FDP,399,523,FDP,Ulla Ihnen,2
Otto_Fricke,FDP,399,527,FDP,Andrew Ullmann,3
Otto_Fricke,FDP,399,547,CDU,Marco Wanderwitz,1
Otto_Fricke,FDP,399,62,FDP,Benjamin Strasser,1
Otto_Fricke,FDP,399,67,FDP,Christian Jung,2
Otto_Fricke,FDP,399,68,FDP,Christian Lindner,2
Otto_Fricke,FDP,399,72,FDP,Carina Konrad,1
Otto_Fricke,FDP,399,81,FDP,Christian Sauter,1
Otto_Fricke,FDP,399,83,FDP,Christian Dürr,3
OWvonHoltz,Greens,400,184,Greens,Die Gruenen Bundestag,1
OWvonHoltz,Greens,400,207,The Left,Evrim Sommer,1
PascalKober,FDP,401,147,FDP,FDP,1
PascalKober,FDP,401,149,FDP,FDP Bundestag,1
pascalmeiser,The Left,402,107,The Left,Die Linke,5
pascalmeiser,The Left,402,117,The Left,Doris Achelwilm,2
pascalmeiser,The Left,402,137,The Left,Klaus Ernst,1
pascalmeiser,The Left,402,168,The Left,Friedrich Straetmanns,1
pascalmeiser,The Left,402,266,The Left,Katja Kipping,1
pascalmeiser,The Left,402,279,The Left,Kirsten Tackmann,1
pascalmeiser,The Left,402,28,The Left,Andrej Hunko,1
pascalmeiser,The Left,402,294,The Left,Lorenz Gösta Beutin,1
pascalmeiser,The Left,402,298,The Left,Die Linke Bundestag,43
pascalmeiser,The Left,402,300,The Left,Gesine Lötzsch,1
pascalmeiser,The Left,402,375,The Left,Matthias W. Birkwald,5
pascalmeiser,The Left,402,382,The Left,Nicole Gohlke,1
pascalmeiser,The Left,402,40,The Left,Bernd Riexinger,1
pascalmeiser,The Left,402,416,The Left,Petra Sitte,4
pascalmeiser,The Left,402,417,The Left,Petra Pau,1
pascalmeiser,The Left,402,484,The Left,Susanne Ferschl,1
pascalmeiser,The Left,402,539,The Left,Kathrin Vogler,10
pascalmeiser,The Left,402,90,The Left,Cornelia Möhring,1
PatrickSensburg,CDU,403,138,CDU,Erwin Rüddel,1
PatrickSensburg,CDU,403,77,CDU,CDU CSU Bundestag,2
PaulZiemiak,CDU,406,123,CDU,Andreas Nick,14
PaulZiemiak,CDU,406,180,CDU,Hermann Gröhe,6
PaulZiemiak,CDU,406,199,CDU,Heike Brehmer,2
PaulZiemiak,CDU,406,208,CDU,Heribert Hirte,4
PaulZiemiak,CDU,406,228,CDU,Jens Spahn,1
PaulZiemiak,CDU,406,231,CDU,Jan-Marco Luczak,1
PaulZiemiak,CDU,406,241,CDU,Johannes Steiniger,7
PaulZiemiak,CDU,406,242,CDU,Johann Wadephul,1
PaulZiemiak,CDU,406,255,CDU,Kai Whittaker,1
PaulZiemiak,CDU,406,258,CDU,Kai Wegner,2
PaulZiemiak,CDU,406,26,CSU,Andreas Scheuer,2
PaulZiemiak,CDU,406,27,CDU,Andreas Steier,3
PaulZiemiak,CDU,406,281,CDU,Katja Leikert,10
PaulZiemiak,CDU,406,284,Greens,Konstantin von Notz,1
PaulZiemiak,CDU,406,290,SPD,Lars Klingbeil,1
PaulZiemiak,CDU,406,30,CDU,Anja Karliczek,1
PaulZiemiak,CDU,406,306,CDU,Maik Beermann,1
PaulZiemiak,CDU,406,324,CDU,Marian Wendt,7
PaulZiemiak,CDU,406,338,CDU,Matthias Hauer,4
PaulZiemiak,CDU,406,342,CDU,Marc Biadacz,1
PaulZiemiak,CDU,406,35,CDU,Armin Schuster,2
PaulZiemiak,CDU,406,351,CDU,Michael Meister,8
PaulZiemiak,CDU,406,354,CDU,Michael Grosse-Brömer,6
PaulZiemiak,CDU,406,36,CDU,Annette Widmann-Mauz,3
PaulZiemiak,CDU,406,371,CDU,Sepp Müller,24
PaulZiemiak,CDU,406,374,CDU,Michael von Abercron,1
PaulZiemiak,CDU,406,377,CDU,Nadine Schön,4
PaulZiemiak,CDU,406,38,CDU,Axel Knoerig,1
PaulZiemiak,CDU,406,388,CDU,Nina Warken,6
PaulZiemiak,CDU,406,396,CDU,Olav Gutting,4
PaulZiemiak,CDU,406,398,FDP,Oliver Luksic,1
PaulZiemiak,CDU,406,406,CDU,Paul Ziemiak,3
PaulZiemiak,CDU,406,407,CDU,Peter Beyer,3
PaulZiemiak,CDU,406,408,CDU,Peter Stein,5
PaulZiemiak,CDU,406,409,CDU,Peter Altmaier,1
PaulZiemiak,CDU,406,414,CDU,Peter Tauber,7
PaulZiemiak,CDU,406,423,CDU,Patrick Schnieder,1
PaulZiemiak,CDU,406,426,CDU,Ralph Brinkhaus,5
PaulZiemiak,CDU,406,437,CDU,Roderich Kiesewetter,26
PaulZiemiak,CDU,406,438,CDU,Ronja Kemmer,3
PaulZiemiak,CDU,406,447,CDU,Saskia Ludwig,1
PaulZiemiak,CDU,406,459,CSU,Stefan Müller,6
PaulZiemiak,CDU,406,472,CDU,Stefan Rouenhoff,1
PaulZiemiak,CDU,406,473,CDU,Steffen Bilger,1
PaulZiemiak,CDU,406,478,CDU,Albert Stegemann,1
PaulZiemiak,CDU,406,479,CDU,Sebastian Steineke,39
PaulZiemiak,CDU,406,493,CSU,Thomas Erndl,1
PaulZiemiak,CDU,406,500,CDU,Thomas Gebhart,1
PaulZiemiak,CDU,406,501,CDU,Thomas Heilmann,2
PaulZiemiak,CDU,406,508,CDU,Tino Sorge,1
PaulZiemiak,CDU,406,509,CDU,Thomas Jarzombek,2
PaulZiemiak,CDU,406,517,CDU,Tankred Schipanski,25
PaulZiemiak,CDU,406,547,CDU,Marco Wanderwitz,23
PaulZiemiak,CDU,406,66,CDU,Christoph Bernstiel,1
PaulZiemiak,CDU,406,75,CDU,CDU,63
PaulZiemiak,CDU,406,77,CDU,CDU CSU Bundestag,52
PaulZiemiak,CDU,406,84,CDU,Christian Hirte,4
PaulZiemiak,CDU,406,86,CDU,Christoph Ploß,2
Peter_Beyer,CDU,407,113,SPD,Dirk Wiese,1
Peter_Beyer,CDU,407,123,CDU,Andreas Nick,3
Peter_Beyer,CDU,407,242,CDU,Johann Wadephul,1
